Heaven/Earth 0=Heaven; 1=Earth,Condition: 1= In Play; 2=Out of play; 3=leading; 4=trailing,Number Requested,"X: 1=Left most column, counting to the right to max of 2 or 3","Y: 1 equals top row (i.e., out of play heavenly bead), counting downwards to 7. ",Correct on Search task? Trials weith incorrect search responses were excluded from analysis,RT,Abacus entered: Only relevent to dual task,Correct on Abacus: only relevent to dual task,"Number of columns: occasionally you will see 0s in this column, this means the participant was in a pilot version with 4 columns and should be excluded. ",Subject Number: Assigned when extracted from .mat instead of alpha numeric number to make some things in life easier,<3Std Dev: removing outliers (2s). Calculated in linear space. Needs to be redone in log space,Inout or Leading trailing trial,Subject ID,One/Two conditions,Order,Subj ID across Experiments for within subject analysis of order
0,1,78,1,2,1,1.4840093,0,0,2,207,1,IN/Out, 2403krUp1.mat ,1,N/A,N/A
1,3,54,1,4,1,1.2917047,0,0,3,207,1,leading/trailing, 2403krUp1.mat ,1,N/A,N/A
1,4,20,2,6,1,0.96551961,0,0,2,207,1,leading/trailing, 2403krUp1.mat ,1,N/A,N/A
0,1,90,1,2,1,1.068589,0,0,2,207,1,IN/Out, 2403krUp1.mat ,1,N/A,N/A
1,1,736,2,4,1,0.81242245,0,0,3,207,1,IN/Out, 2403krUp1.mat ,1,N/A,N/A
1,4,30,2,4,1,1.7637175,0,0,2,207,1,leading/trailing, 2403krUp1.mat ,1,N/A,N/A
1,4,90,2,6,1,2.3525094,0,0,2,207,1,leading/trailing, 2403krUp1.mat ,1,N/A,N/A
1,3,1,1,5,1,2.2694923,0,0,2,207,1,leading/trailing, 2403krUp1.mat ,1,N/A,N/A
1,2,687,3,7,1,3.3743054,0,0,3,207,1,IN/Out, 2403krUp1.mat ,1,N/A,N/A
1,1,796,1,3,0,1.7672399,0,0,3,207,1,IN/Out, 2403krUp1.mat ,1,N/A,N/A
1,4,320,3,4,1,1.2841417,0,0,3,207,1,leading/trailing, 2403krUp1.mat ,1,N/A,N/A
0,4,50,2,1,1,1.4884351,0,0,2,207,1,leading/trailing, 2403krUp1.mat ,1,N/A,N/A
1,2,975,3,7,1,1.2380014,0,0,3,207,1,IN/Out, 2403krUp1.mat ,1,N/A,N/A
1,1,28,2,3,1,1.0759336,0,0,2,207,1,IN/Out, 2403krUp1.mat ,1,N/A,N/A
1,4,720,3,7,1,1.0368993,0,0,3,207,1,leading/trailing, 2403krUp1.mat ,1,N/A,N/A
0,4,760,3,1,1,2.1604067,0,0,3,207,1,leading/trailing, 2403krUp1.mat ,1,N/A,N/A
1,1,44,2,3,1,1.8372676,0,0,2,207,1,IN/Out, 2403krUp1.mat ,1,N/A,N/A
1,4,80,2,6,1,1.0238211,0,0,2,207,1,leading/trailing, 2403krUp1.mat ,1,N/A,N/A
0,2,93,2,1,1,1.7385052,0,0,2,207,1,IN/Out, 2403krUp1.mat ,1,N/A,N/A
1,2,52,1,4,1,2.3858741,0,0,3,207,1,IN/Out, 2403krUp1.mat ,1,N/A,N/A
1,3,79,1,7,1,2.6682084,0,0,3,207,1,leading/trailing, 2403krUp1.mat ,1,N/A,N/A
1,1,67,2,3,1,2.0515719,0,0,2,207,1,IN/Out, 2403krUp1.mat ,1,N/A,N/A
1,3,23,1,7,1,2.7791894,0,0,3,207,1,leading/trailing, 2403krUp1.mat ,1,N/A,N/A
1,4,70,2,6,1,1.7425671,0,0,2,207,1,leading/trailing, 2403krUp1.mat ,1,N/A,N/A
1,2,93,2,7,1,2.7076903,0,0,2,207,1,IN/Out, 2403krUp1.mat ,1,N/A,N/A
1,2,3,1,7,1,2.1548357,0,0,2,207,1,IN/Out, 2403krUp1.mat ,1,N/A,N/A
1,3,7,1,5,1,1.6384547,0,0,2,207,1,leading/trailing, 2403krUp1.mat ,1,N/A,N/A
1,4,90,2,4,1,1.2256316,0,0,2,207,1,leading/trailing, 2403krUp1.mat ,1,N/A,N/A
1,1,73,2,5,1,1.0613394,0,0,2,207,1,IN/Out, 2403krUp1.mat ,1,N/A,N/A
1,2,25,2,4,1,1.9434762,0,0,2,207,1,IN/Out, 2403krUp1.mat ,1,N/A,N/A
1,1,36,1,4,1,0.93319725,0,0,2,207,1,IN/Out, 2403krUp1.mat ,1,N/A,N/A
1,1,26,2,4,1,1.5403285,0,0,3,207,1,IN/Out, 2403krUp1.mat ,1,N/A,N/A
1,3,64,1,7,1,1.8907823,0,0,3,207,1,leading/trailing, 2403krUp1.mat ,1,N/A,N/A
1,1,43,2,5,1,1.1636844,0,0,2,207,1,IN/Out, 2403krUp1.mat ,1,N/A,N/A
1,2,52,2,7,1,2.4499947,0,0,2,207,1,IN/Out, 2403krUp1.mat ,1,N/A,N/A
1,3,72,1,4,1,1.1869202,0,0,3,207,1,leading/trailing, 2403krUp1.mat ,1,N/A,N/A
1,4,250,3,5,1,1.8549183,0,0,3,207,1,leading/trailing, 2403krUp1.mat ,1,N/A,N/A
0,3,57,1,1,1,3.4596487,0,0,3,207,1,leading/trailing, 2403krUp1.mat ,1,N/A,N/A
0,3,12,1,1,1,1.3419992,0,0,3,207,1,leading/trailing, 2403krUp1.mat ,1,N/A,N/A
1,1,16,1,3,1,1.2456614,0,0,2,207,1,IN/Out, 2403krUp1.mat ,1,N/A,N/A
0,2,212,1,1,1,2.189956,0,0,3,207,1,IN/Out, 2403krUp1.mat ,1,N/A,N/A
1,4,30,2,7,1,1.1313334,0,0,2,207,1,leading/trailing, 2403krUp1.mat ,1,N/A,N/A
1,2,892,3,6,1,2.3217997,0,0,3,207,1,IN/Out, 2403krUp1.mat ,1,N/A,N/A
1,2,637,3,7,1,2.2073363,0,0,3,207,1,IN/Out, 2403krUp1.mat ,1,N/A,N/A
1,4,890,3,7,1,1.2199314,0,0,3,207,1,leading/trailing, 2403krUp1.mat ,1,N/A,N/A
0,4,240,3,1,1,1.5333264,0,0,3,207,1,leading/trailing, 2403krUp1.mat ,1,N/A,N/A
1,1,185,2,3,1,1.6943938,0,0,3,207,1,IN/Out, 2403krUp1.mat ,1,N/A,N/A
1,3,7,1,7,1,1.6061697,0,0,2,207,1,leading/trailing, 2403krUp1.mat ,1,N/A,N/A
1,2,160,1,7,1,4.156064,0,0,3,207,1,IN/Out, 2403krUp1.mat ,1,N/A,N/A
1,4,80,2,4,1,1.0340359,0,0,2,207,1,leading/trailing, 2403krUp1.mat ,1,N/A,N/A
1,3,87,1,4,1,1.0631339,0,0,3,207,1,leading/trailing, 2403krUp1.mat ,1,N/A,N/A
1,3,2,1,6,1,1.9190742,0,0,2,207,1,leading/trailing, 2403krUp1.mat ,1,N/A,N/A
1,3,33,1,7,1,2.1096643,0,0,3,207,1,leading/trailing, 2403krUp1.mat ,1,N/A,N/A
1,1,306,1,5,1,1.3708567,0,0,3,207,1,IN/Out, 2403krUp1.mat ,1,N/A,N/A
1,4,70,2,6,1,1.1051947,0,0,2,207,1,leading/trailing, 2403krUp1.mat ,1,N/A,N/A
1,3,1,1,4,1,1.1337883,0,0,2,207,1,leading/trailing, 2403krUp1.mat ,1,N/A,N/A
0,3,29,1,1,1,2.4758351,0,0,3,207,1,leading/trailing, 2403krUp1.mat ,1,N/A,N/A
0,3,5,1,1,1,1.0689375,0,0,2,207,1,leading/trailing, 2403krUp1.mat ,1,N/A,N/A
1,1,258,1,4,1,2.623021,0,0,3,207,1,IN/Out, 2403krUp1.mat ,1,N/A,N/A
1,3,4,1,5,1,3.9338813,0,0,2,207,1,leading/trailing, 2403krUp1.mat ,1,N/A,N/A
0,4,140,3,1,0,1.3207441,0,0,3,207,1,leading/trailing, 2403krUp1.mat ,1,N/A,N/A
1,4,80,2,4,1,1.2317913,0,0,2,207,1,leading/trailing, 2403krUp1.mat ,1,N/A,N/A
1,4,710,3,5,1,3.4824398,0,0,3,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
1,2,978,2,7,1,3.2294232,0,0,3,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
1,2,66,1,5,1,3.2171847,0,0,3,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
1,4,130,3,4,1,1.5099214,0,0,3,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
1,3,84,1,6,1,1.5998662,0,0,3,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
1,3,26,1,5,1,0.87135665,0,0,3,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
1,3,56,1,4,1,0.97627423,0,0,3,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
0,4,30,2,1,1,5.1031382,0,0,2,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
1,2,97,2,6,1,2.2540327,0,0,2,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
1,3,7,1,6,1,2.9583293,0,0,2,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
1,4,150,3,5,1,2.1943029,0,0,3,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
1,1,448,3,3,1,2.2917757,0,0,3,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
1,1,40,2,5,1,2.8353784,0,0,3,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
1,4,50,2,5,1,1.286611,0,0,2,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
1,4,940,3,6,1,3.8250693,0,0,3,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
0,3,36,1,1,1,5.7582391,0,0,3,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
1,3,4,1,6,1,1.8877289,0,0,2,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
1,3,5,1,5,1,1.9886559,0,0,2,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
1,1,191,3,3,1,4.8220694,0,0,3,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
1,1,605,1,3,1,2.1666571,0,0,3,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
1,4,70,2,6,0,1.5060412,0,0,2,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
1,1,187,1,3,1,4.0891457,0,0,3,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
1,4,10,2,6,1,3.558605,0,0,2,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
1,1,90,1,5,1,1.8392357,0,0,2,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
1,3,7,1,7,1,2.7101747,0,0,2,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
1,4,650,3,7,1,3.0349532,0,0,3,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
0,3,24,1,1,1,4.5966105,0,0,3,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
0,4,880,3,1,1,2.3358049,0,0,3,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
1,2,72,2,6,1,2.924028,0,0,2,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
1,1,955,1,4,1,1.9700279,0,0,3,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
1,3,6,1,7,1,2.7249032,0,0,2,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
1,3,5,1,4,0,2.6915068,0,0,2,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
1,1,6,3,3,1,3.016001,0,0,3,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
1,2,470,3,5,1,1.8912132,0,0,3,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
1,1,808,1,4,1,4.102896,0,0,3,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
0,4,40,2,1,1,2.7648223,0,0,2,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
1,2,953,2,5,0,1.744915,0,0,3,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
0,3,45,1,1,1,5.6083546,0,0,3,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
1,2,672,1,5,1,4.4123731,0,0,3,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
1,4,40,2,4,1,2.8228508,0,0,2,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
0,2,648,2,1,1,1.9444934,0,0,3,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
1,2,73,1,7,1,2.4832068,0,0,2,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
1,1,51,2,3,0,1.8669685,0,0,2,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
1,4,90,2,5,1,2.7904344,0,0,2,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
1,3,57,1,7,1,1.3925987,0,0,3,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
1,4,80,2,4,1,1.6965672,0,0,2,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
1,4,980,3,5,1,1.8908716,0,0,3,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
0,1,911,1,2,1,3.4239999,0,0,3,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
1,2,50,2,4,1,2.3735161,0,0,2,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
1,4,820,3,5,1,2.8632146,0,0,3,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
0,3,2,1,1,1,1.9603561,0,0,2,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
0,1,17,2,2,1,1.3470451,0,0,2,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
1,2,36,2,7,1,2.0353351,0,0,2,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
0,2,6,1,1,1,2.0129198,0,0,2,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
1,1,54,2,6,1,3.2439225,0,0,2,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
0,2,248,2,1,1,2.4864942,0,0,3,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
1,3,13,1,6,1,2.7652554,0,0,3,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
0,2,38,1,1,1,2.8518371,0,0,2,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
1,2,91,2,5,1,2.0219583,0,0,2,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
1,1,178,3,4,1,2.0842189,0,0,3,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
1,3,64,1,5,1,3.3535853,0,0,3,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
1,1,69,2,6,1,5.0827696,0,0,2,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
0,3,8,1,1,1,2.5140909,0,0,2,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
1,2,481,3,5,1,4.51974,0,0,3,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
1,3,5,1,7,1,3.6685072,0,0,2,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
0,3,1,1,1,1,3.4334548,0,0,2,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
1,4,80,2,5,1,2.0218066,0,0,2,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
1,3,36,1,7,1,4.4861754,0,0,3,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
1,2,8,1,5,1,0.85189669,0,0,2,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
0,4,890,3,1,0,1.7969595,0,0,3,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
1,2,393,1,7,1,3.5702863,0,0,3,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
1,1,219,2,3,1,2.2243558,0,0,3,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
0,1,190,2,2,1,6.1532421,0,0,3,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
1,4,340,3,7,1,3.0264621,0,0,3,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
1,2,62,2,7,1,3.0144063,0,0,2,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
1,2,53,1,4,1,2.0820122,0,0,2,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
0,2,9,1,1,1,2.1025586,0,0,2,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
1,2,435,2,7,1,3.6593319,0,0,3,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
1,4,70,2,5,1,1.4410539,0,0,2,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
1,1,27,2,4,1,1.1168446,0,0,2,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
0,2,32,2,1,1,2.4942144,0,0,2,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
1,2,288,2,7,0,5.4116143,0,0,3,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
1,1,93,1,4,1,1.6778495,0,0,2,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
0,1,85,2,2,1,1.762126,0,0,2,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
0,3,9,1,1,1,2.2596152,0,0,2,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
1,1,43,1,3,1,1.4034745,0,0,2,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
1,4,240,3,6,1,2.3681781,0,0,3,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
1,1,51,2,3,1,1.6201974,0,0,2,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
1,1,709,3,4,1,2.8497194,0,0,3,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
1,3,63,1,7,1,7.8200949,0,0,3,208,2,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
1,3,98,1,6,1,4.6641477,0,0,3,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
0,3,23,1,1,1,4.7489824,0,0,3,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
0,1,75,1,2,1,1.3615619,0,0,2,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
1,1,11,2,3,1,1.1923172,0,0,2,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
1,2,763,3,7,1,3.0223604,0,0,3,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
0,4,70,2,1,1,2.1133541,0,0,2,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
0,4,80,2,1,1,1.7580273,0,0,2,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
1,3,6,1,6,1,2.3753505,0,0,2,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
1,1,820,1,4,1,2.0424476,0,0,3,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
1,2,47,2,6,0,2.6019425,0,0,2,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
1,4,220,3,4,1,3.9047549,0,0,3,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
1,2,9,1,5,0,2.4214944,0,0,2,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
1,3,3,1,7,1,0.65114456,0,0,2,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
1,1,93,2,3,1,2.2139476,0,0,2,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
1,3,81,1,6,1,2.8371278,0,0,3,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
1,4,50,2,4,1,4.9768907,0,0,2,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
1,4,710,3,5,1,1.2269641,0,0,3,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
0,4,170,3,1,1,1.8638586,0,0,3,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
1,2,20,1,7,1,2.662181,0,0,2,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
1,3,1,1,4,1,1.5742407,0,0,2,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
0,4,430,3,1,0,1.6454985,0,0,3,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
0,2,447,1,1,1,3.8082341,0,0,3,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
1,4,70,2,6,1,2.0483181,0,0,2,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
0,1,914,1,2,1,3.2541647,0,0,3,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
0,1,75,1,2,1,2.472631,0,0,2,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
1,2,547,1,4,1,2.1748871,0,0,3,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
1,3,4,1,6,1,2.3702519,0,0,2,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
1,3,3,1,4,1,2.6218758,0,0,2,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
1,2,744,1,6,1,1.774246,0,0,3,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
1,3,22,1,5,1,1.7499675,0,0,3,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
1,4,60,2,7,1,10.064637,0,0,2,208,2,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
1,1,36,1,3,1,2.5034687,0,0,2,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
1,3,48,1,4,1,2.4146959,0,0,3,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
0,1,833,1,2,1,3.0233104,0,0,3,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
0,2,742,2,1,0,0.90811536,0,0,3,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
1,4,40,2,7,1,1.6185309,0,0,2,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
1,1,29,2,5,1,0.97378768,0,0,2,208,1,IN/Out, 2405rkUp1.mat ,1,N/A,N/A
1,4,320,3,5,1,0.77852861,0,0,3,208,1,leading/trailing, 2405rkUp1.mat ,1,N/A,N/A
0,4,230,3,1,1,3.8508056,0,0,3,209,1,leading/trailing, 2406apUp2.mat ,1,N/A,N/A
0,4,20,2,1,1,0.79726864,0,0,2,209,1,leading/trailing, 2406apUp2.mat ,1,N/A,N/A
0,3,13,1,1,1,1.1157401,0,0,3,209,1,leading/trailing, 2406apUp2.mat ,1,N/A,N/A
0,4,150,3,1,1,2.1612115,0,0,3,209,1,leading/trailing, 2406apUp2.mat ,1,N/A,N/A
1,4,90,2,7,1,0.85285486,0,0,2,209,1,leading/trailing, 2406apUp2.mat ,1,N/A,N/A
1,4,80,2,5,1,1.6732593,0,0,2,209,1,leading/trailing, 2406apUp2.mat ,1,N/A,N/A
0,3,4,1,1,1,0.89049149,0,0,2,209,1,leading/trailing, 2406apUp2.mat ,1,N/A,N/A
1,1,91,1,6,1,0.7681562,0,0,2,209,1,IN/Out, 2406apUp2.mat ,1,N/A,N/A
1,4,670,3,7,1,1.1171787,0,0,3,209,1,leading/trailing, 2406apUp2.mat ,1,N/A,N/A
0,2,465,1,1,1,2.43169,0,0,3,209,1,IN/Out, 2406apUp2.mat ,1,N/A,N/A
1,1,253,1,4,1,1.1739961,0,0,3,209,1,IN/Out, 2406apUp2.mat ,1,N/A,N/A
1,3,18,1,6,1,0.7302232,0,0,3,209,1,leading/trailing, 2406apUp2.mat ,1,N/A,N/A
1,3,7,1,6,1,0.81854438,0,0,2,209,1,leading/trailing, 2406apUp2.mat ,1,N/A,N/A
1,1,88,2,4,0,1.3273142,0,0,2,209,1,IN/Out, 2406apUp2.mat ,1,N/A,N/A
1,2,79,1,7,1,4.9391034,0,0,2,209,1,IN/Out, 2406apUp2.mat ,1,N/A,N/A
0,2,92,2,1,1,3.1625572,0,0,2,209,1,IN/Out, 2406apUp2.mat ,1,N/A,N/A
1,3,9,1,7,1,1.1335093,0,0,2,209,1,leading/trailing, 2406apUp2.mat ,1,N/A,N/A
1,4,40,2,7,1,1.9794349,0,0,2,209,1,leading/trailing, 2406apUp2.mat ,1,N/A,N/A
1,2,544,1,4,1,1.2150305,0,0,3,209,1,IN/Out, 2406apUp2.mat ,1,N/A,N/A
1,3,3,1,7,1,2.809933,0,0,2,209,1,leading/trailing, 2406apUp2.mat ,1,N/A,N/A
1,2,84,1,6,1,2.6884112,0,0,3,209,1,IN/Out, 2406apUp2.mat ,1,N/A,N/A
1,1,618,3,5,1,2.2774495,0,0,3,209,1,IN/Out, 2406apUp2.mat ,1,N/A,N/A
1,3,6,1,7,1,1.5329724,0,0,2,209,1,leading/trailing, 2406apUp2.mat ,1,N/A,N/A
0,4,20,2,1,1,2.0911912,0,0,2,209,1,leading/trailing, 2406apUp2.mat ,1,N/A,N/A
1,3,6,1,7,1,3.5377301,0,0,2,209,1,leading/trailing, 2406apUp2.mat ,1,N/A,N/A
1,2,534,2,7,1,1.2986834,0,0,3,209,1,IN/Out, 2406apUp2.mat ,1,N/A,N/A
0,1,802,1,2,1,1.194982,0,0,3,209,1,IN/Out, 2406apUp2.mat ,1,N/A,N/A
0,3,26,1,1,1,0.77328971,0,0,3,209,1,leading/trailing, 2406apUp2.mat ,1,N/A,N/A
1,1,60,1,3,1,0.58100905,0,0,2,209,1,IN/Out, 2406apUp2.mat ,1,N/A,N/A
1,2,133,3,7,1,1.0106618,0,0,3,209,1,IN/Out, 2406apUp2.mat ,1,N/A,N/A
1,2,313,3,7,1,1.0631139,0,0,3,209,1,IN/Out, 2406apUp2.mat ,1,N/A,N/A
1,1,60,1,3,1,0.95279823,0,0,2,209,1,IN/Out, 2406apUp2.mat ,1,N/A,N/A
1,3,9,1,4,1,0.51916151,0,0,2,209,1,leading/trailing, 2406apUp2.mat ,1,N/A,N/A
1,2,104,2,4,1,0.51817351,0,0,3,209,1,IN/Out, 2406apUp2.mat ,1,N/A,N/A
1,4,20,2,6,1,0.88837946,0,0,2,209,1,leading/trailing, 2406apUp2.mat ,1,N/A,N/A
0,2,81,2,1,1,1.6175488,0,0,2,209,1,IN/Out, 2406apUp2.mat ,1,N/A,N/A
0,2,541,2,1,1,1.4656303,0,0,3,209,1,IN/Out, 2406apUp2.mat ,1,N/A,N/A
1,3,83,1,6,1,2.7143589,0,0,3,209,1,leading/trailing, 2406apUp2.mat ,1,N/A,N/A
1,4,40,2,4,1,1.4806138,0,0,2,209,1,leading/trailing, 2406apUp2.mat ,1,N/A,N/A
1,3,3,1,7,1,2.7114638,0,0,2,209,1,leading/trailing, 2406apUp2.mat ,1,N/A,N/A
1,3,96,1,7,1,3.2527005,0,0,3,209,1,leading/trailing, 2406apUp2.mat ,1,N/A,N/A
1,4,450,3,5,1,3.1129457,0,0,3,209,1,leading/trailing, 2406apUp2.mat ,1,N/A,N/A
1,3,4,1,5,1,2.0704793,0,0,2,209,1,leading/trailing, 2406apUp2.mat ,1,N/A,N/A
1,1,239,3,4,1,5.1013143,0,0,3,209,1,IN/Out, 2406apUp2.mat ,1,N/A,N/A
1,1,47,1,5,0,1.9501758,0,0,2,209,1,IN/Out, 2406apUp2.mat ,1,N/A,N/A
1,2,24,1,7,1,2.046766,0,0,2,209,1,IN/Out, 2406apUp2.mat ,1,N/A,N/A
1,1,70,1,3,1,1.816742,0,0,2,209,1,IN/Out, 2406apUp2.mat ,1,N/A,N/A
0,1,75,1,2,1,1.5313203,0,0,2,209,1,IN/Out, 2406apUp2.mat ,1,N/A,N/A
1,3,92,1,4,1,0.88871008,0,0,3,209,1,leading/trailing, 2406apUp2.mat ,1,N/A,N/A
